1000,0.512063
2000,0.966833
3000,1.449663
4000,1.932312
5000,2.444088
6000,2.897967
7000,3.380340
8000,3.892589
9000,4.347588
10000,4.857948
11000,5.340199
12000,5.795755
13000,6.337293
14000,6.790068
15000,7.272230
16000,7.758132
17000,8.266843
18000,8.690249
19000,9.203862
20000,9.654381
21000,10.170080
22000,10.676096
23000,11.132143
24000,11.646921
25000,12.128072
26000,12.587502
27000,13.093662
28000,13.552541
29000,14.084570
